entity_id,state,last_changed
sensor.tigo_ts4_c4_daily_energy,606.93,2026-03-07T10:46:29.336Z
sensor.tigo_ts4_c4_daily_energy,607.22,2026-03-07T10:46:33.198Z
sensor.tigo_ts4_c4_daily_energy,607.51,2026-03-07T10:46:37.069Z
sensor.tigo_ts4_c4_daily_energy,607.88,2026-03-07T10:46:41.984Z
sensor.tigo_ts4_c4_daily_energy,608.14,2026-03-07T10:46:45.483Z
sensor.tigo_ts4_c4_daily_energy,608.44,2026-03-07T10:46:49.469Z
sensor.tigo_ts4_c4_daily_energy,608.72,2026-03-07T10:46:53.145Z
sensor.tigo_ts4_c4_daily_energy,609.05,2026-03-07T10:46:57.570Z
sensor.tigo_ts4_c4_daily_energy,609.35,2026-03-07T10:47:01.562Z
sensor.tigo_ts4_c4_daily_energy,609.92,2026-03-07T10:47:09.212Z
sensor.tigo_ts4_c4_daily_energy,610.5,2026-03-07T10:47:17.017Z
sensor.tigo_ts4_c4_daily_energy,610.51,2026-03-07T10:47:17.065Z
sensor.tigo_ts4_c4_daily_energy,610.81,2026-03-07T10:47:21.150Z
sensor.tigo_ts4_c4_daily_energy,611.12,2026-03-07T10:47:25.377Z
sensor.tigo_ts4_c4_daily_energy,611.42,2026-03-07T10:47:29.333Z
sensor.tigo_ts4_c4_daily_energy,611.7,2026-03-07T10:47:33.150Z
sensor.tigo_ts4_c4_daily_energy,611.98,2026-03-07T10:47:37.070Z
sensor.tigo_ts4_c4_daily_energy,612.3,2026-03-07T10:47:41.380Z
sensor.tigo_ts4_c4_daily_energy,612.59,2026-03-07T10:47:45.475Z
sensor.tigo_ts4_c4_daily_energy,612.88,2026-03-07T10:47:49.463Z
sensor.tigo_ts4_c4_daily_energy,613.38,2026-03-07T10:47:56.422Z
sensor.tigo_ts4_c4_daily_energy,613.76,2026-03-07T10:48:01.594Z
sensor.tigo_ts4_c4_daily_energy,614.02,2026-03-07T10:48:05.246Z
sensor.tigo_ts4_c4_daily_energy,614.3,2026-03-07T10:48:09.209Z
sensor.tigo_ts4_c4_daily_energy,614.57,2026-03-07T10:48:13.063Z
sensor.tigo_ts4_c4_daily_energy,614.86,2026-03-07T10:48:17.068Z
sensor.tigo_ts4_c4_daily_energy,615.15,2026-03-07T10:48:21.177Z
sensor.tigo_ts4_c4_daily_energy,615.45,2026-03-07T10:48:25.371Z
sensor.tigo_ts4_c4_daily_energy,616.01,2026-03-07T10:48:33.196Z
sensor.tigo_ts4_c4_daily_energy,616.02,2026-03-07T10:48:33.261Z
sensor.tigo_ts4_c4_daily_energy,616.29,2026-03-07T10:48:37.075Z
sensor.tigo_ts4_c4_daily_energy,616.61,2026-03-07T10:48:41.394Z
sensor.tigo_ts4_c4_daily_energy,616.9,2026-03-07T10:48:45.503Z
sensor.tigo_ts4_c4_daily_energy,617.19,2026-03-07T10:48:49.456Z
sensor.tigo_ts4_c4_daily_energy,617.45,2026-03-07T10:48:53.130Z
sensor.tigo_ts4_c4_daily_energy,617.77,2026-03-07T10:48:57.585Z
sensor.tigo_ts4_c4_daily_energy,618.06,2026-03-07T10:49:01.572Z
sensor.tigo_ts4_c4_daily_energy,618.32,2026-03-07T10:49:05.254Z
sensor.tigo_ts4_c4_daily_energy,618.6,2026-03-07T10:49:09.202Z
sensor.tigo_ts4_c4_daily_energy,618.88,2026-03-07T10:49:13.086Z
sensor.tigo_ts4_c4_daily_energy,619.77,2026-03-07T10:49:25.376Z
sensor.tigo_ts4_c4_daily_energy,620.05,2026-03-07T10:49:29.325Z
sensor.tigo_ts4_c4_daily_energy,620.33,2026-03-07T10:49:33.201Z
sensor.tigo_ts4_c4_daily_energy,620.61,2026-03-07T10:49:37.085Z
sensor.tigo_ts4_c4_daily_energy,620.92,2026-03-07T10:49:41.405Z
sensor.tigo_ts4_c4_daily_energy,621.22,2026-03-07T10:49:45.471Z
sensor.tigo_ts4_c4_daily_energy,621.51,2026-03-07T10:49:49.475Z
sensor.tigo_ts4_c4_daily_energy,621.79,2026-03-07T10:49:53.169Z
sensor.tigo_ts4_c4_daily_energy,622.12,2026-03-07T10:49:57.588Z
sensor.tigo_ts4_c4_daily_energy,622.42,2026-03-07T10:50:01.620Z
sensor.tigo_ts4_c4_daily_energy,622.69,2026-03-07T10:50:05.238Z
sensor.tigo_ts4_c4_daily_energy,622.99,2026-03-07T10:50:09.317Z
sensor.tigo_ts4_c4_daily_energy,623.28,2026-03-07T10:50:13.085Z
sensor.tigo_ts4_c4_daily_energy,623.57,2026-03-07T10:50:17.019Z
sensor.tigo_ts4_c4_daily_energy,623.89,2026-03-07T10:50:21.264Z
sensor.tigo_ts4_c4_daily_energy,624.5,2026-03-07T10:50:29.342Z
sensor.tigo_ts4_c4_daily_energy,624.8,2026-03-07T10:50:33.192Z
sensor.tigo_ts4_c4_daily_energy,625.09,2026-03-07T10:50:37.088Z
sensor.tigo_ts4_c4_daily_energy,625.42,2026-03-07T10:50:41.416Z
sensor.tigo_ts4_c4_daily_energy,625.73,2026-03-07T10:50:45.501Z
sensor.tigo_ts4_c4_daily_energy,626.03,2026-03-07T10:50:49.446Z
sensor.tigo_ts4_c4_daily_energy,626.31,2026-03-07T10:50:53.134Z
sensor.tigo_ts4_c4_daily_energy,626.66,2026-03-07T10:50:57.609Z
sensor.tigo_ts4_c4_daily_energy,626.96,2026-03-07T10:51:01.580Z
sensor.tigo_ts4_c4_daily_energy,627.24,2026-03-07T10:51:05.240Z
sensor.tigo_ts4_c4_daily_energy,627.54,2026-03-07T10:51:09.211Z
sensor.tigo_ts4_c4_daily_energy,627.82,2026-03-07T10:51:13.070Z
sensor.tigo_ts4_c4_daily_energy,628.13,2026-03-07T10:51:17.030Z
sensor.tigo_ts4_c4_daily_energy,628.43,2026-03-07T10:51:21.149Z
sensor.tigo_ts4_c4_daily_energy,628.75,2026-03-07T10:51:25.341Z
sensor.tigo_ts4_c4_daily_energy,629.05,2026-03-07T10:51:29.337Z
sensor.tigo_ts4_c4_daily_energy,629.34,2026-03-07T10:51:33.169Z
sensor.tigo_ts4_c4_daily_energy,629.64,2026-03-07T10:51:37.159Z
sensor.tigo_ts4_c4_daily_energy,629.96,2026-03-07T10:51:41.374Z
sensor.tigo_ts4_c4_daily_energy,630.27,2026-03-07T10:51:45.482Z
sensor.tigo_ts4_c4_daily_energy,630.57,2026-03-07T10:51:49.448Z
sensor.tigo_ts4_c4_daily_energy,630.85,2026-03-07T10:51:53.132Z
sensor.tigo_ts4_c4_daily_energy,631.19,2026-03-07T10:51:57.618Z
sensor.tigo_ts4_c4_daily_energy,631.49,2026-03-07T10:52:01.573Z
sensor.tigo_ts4_c4_daily_energy,631.77,2026-03-07T10:52:05.264Z
sensor.tigo_ts4_c4_daily_energy,632.08,2026-03-07T10:52:09.389Z
sensor.tigo_ts4_c4_daily_energy,632.36,2026-03-07T10:52:13.064Z
sensor.tigo_ts4_c4_daily_energy,632.67,2026-03-07T10:52:17.036Z
sensor.tigo_ts4_c4_daily_energy,632.97,2026-03-07T10:52:21.149Z
sensor.tigo_ts4_c4_daily_energy,633.3,2026-03-07T10:52:25.376Z
sensor.tigo_ts4_c4_daily_energy,633.6,2026-03-07T10:52:29.345Z
sensor.tigo_ts4_c4_daily_energy,633.88,2026-03-07T10:52:33.105Z
sensor.tigo_ts4_c4_daily_energy,634.18,2026-03-07T10:52:37.087Z
sensor.tigo_ts4_c4_daily_energy,634.51,2026-03-07T10:52:41.379Z
sensor.tigo_ts4_c4_daily_energy,634.82,2026-03-07T10:52:45.495Z
sensor.tigo_ts4_c4_daily_energy,635.12,2026-03-07T10:52:49.476Z
sensor.tigo_ts4_c4_daily_energy,635.41,2026-03-07T10:52:53.171Z
sensor.tigo_ts4_c4_daily_energy,635.74,2026-03-07T10:52:57.608Z
sensor.tigo_ts4_c4_daily_energy,636.31,2026-03-07T10:53:05.227Z
sensor.tigo_ts4_c4_daily_energy,636.62,2026-03-07T10:53:09.193Z
sensor.tigo_ts4_c4_daily_energy,636.91,2026-03-07T10:53:13.145Z
sensor.tigo_ts4_c4_daily_energy,637.21,2026-03-07T10:53:17.038Z
sensor.tigo_ts4_c4_daily_energy,637.52,2026-03-07T10:53:21.139Z
sensor.tigo_ts4_c4_daily_energy,638.31,2026-03-07T10:53:31.456Z
sensor.tigo_ts4_c4_daily_energy,638.34,2026-03-07T10:53:31.945Z
sensor.tigo_ts4_c4_daily_energy,638.74,2026-03-07T10:53:37.061Z
sensor.tigo_ts4_c4_daily_energy,639.07,2026-03-07T10:53:41.338Z
sensor.tigo_ts4_c4_daily_energy,639.38,2026-03-07T10:53:45.473Z
sensor.tigo_ts4_c4_daily_energy,639.69,2026-03-07T10:53:49.468Z
sensor.tigo_ts4_c4_daily_energy,639.97,2026-03-07T10:53:53.107Z
sensor.tigo_ts4_c4_daily_energy,640.35,2026-03-07T10:53:57.914Z
sensor.tigo_ts4_c4_daily_energy,640.63,2026-03-07T10:54:01.557Z
sensor.tigo_ts4_c4_daily_energy,640.91,2026-03-07T10:54:05.246Z
sensor.tigo_ts4_c4_daily_energy,641.22,2026-03-07T10:54:09.212Z
sensor.tigo_ts4_c4_daily_energy,641.52,2026-03-07T10:54:13.069Z
sensor.tigo_ts4_c4_daily_energy,641.82,2026-03-07T10:54:17.020Z
sensor.tigo_ts4_c4_daily_energy,642.14,2026-03-07T10:54:21.204Z
sensor.tigo_ts4_c4_daily_energy,642.46,2026-03-07T10:54:25.366Z
sensor.tigo_ts4_c4_daily_energy,642.76,2026-03-07T10:54:29.341Z
sensor.tigo_ts4_c4_daily_energy,643.06,2026-03-07T10:54:33.254Z
sensor.tigo_ts4_c4_daily_energy,643.35,2026-03-07T10:54:37.060Z
sensor.tigo_ts4_c4_daily_energy,643.68,2026-03-07T10:54:41.368Z
sensor.tigo_ts4_c4_daily_energy,644.0,2026-03-07T10:54:45.497Z
sensor.tigo_ts4_c4_daily_energy,644.31,2026-03-07T10:54:49.454Z
sensor.tigo_ts4_c4_daily_energy,644.59,2026-03-07T10:54:53.146Z
sensor.tigo_ts4_c4_daily_energy,644.94,2026-03-07T10:54:57.613Z
sensor.tigo_ts4_c4_daily_energy,645.24,2026-03-07T10:55:01.575Z
sensor.tigo_ts4_c4_daily_energy,645.52,2026-03-07T10:55:05.272Z
sensor.tigo_ts4_c4_daily_energy,645.82,2026-03-07T10:55:09.204Z
sensor.tigo_ts4_c4_daily_energy,646.12,2026-03-07T10:55:13.084Z
sensor.tigo_ts4_c4_daily_energy,646.42,2026-03-07T10:55:17.040Z
sensor.tigo_ts4_c4_daily_energy,646.74,2026-03-07T10:55:21.202Z
sensor.tigo_ts4_c4_daily_energy,647.06,2026-03-07T10:55:25.345Z
sensor.tigo_ts4_c4_daily_energy,647.36,2026-03-07T10:55:29.343Z
sensor.tigo_ts4_c4_daily_energy,647.66,2026-03-07T10:55:33.189Z
sensor.tigo_ts4_c4_daily_energy,648.28,2026-03-07T10:55:41.357Z
sensor.tigo_ts4_c4_daily_energy,648.6,2026-03-07T10:55:45.475Z
sensor.tigo_ts4_c4_daily_energy,648.9,2026-03-07T10:55:49.474Z
sensor.tigo_ts4_c4_daily_energy,649.18,2026-03-07T10:55:53.178Z
sensor.tigo_ts4_c4_daily_energy,649.52,2026-03-07T10:55:57.589Z
sensor.tigo_ts4_c4_daily_energy,649.82,2026-03-07T10:56:01.576Z
sensor.tigo_ts4_c4_daily_energy,650.1,2026-03-07T10:56:05.254Z
sensor.tigo_ts4_c4_daily_energy,650.41,2026-03-07T10:56:09.224Z
sensor.tigo_ts4_c4_daily_energy,650.7,2026-03-07T10:56:13.022Z
sensor.tigo_ts4_c4_daily_energy,651.0,2026-03-07T10:56:17.021Z
sensor.tigo_ts4_c4_daily_energy,651.32,2026-03-07T10:56:21.149Z
sensor.tigo_ts4_c4_daily_energy,651.94,2026-03-07T10:56:29.350Z
sensor.tigo_ts4_c4_daily_energy,652.24,2026-03-07T10:56:33.210Z
sensor.tigo_ts4_c4_daily_energy,652.53,2026-03-07T10:56:37.075Z
sensor.tigo_ts4_c4_daily_energy,652.86,2026-03-07T10:56:41.336Z
sensor.tigo_ts4_c4_daily_energy,653.18,2026-03-07T10:56:45.508Z
sensor.tigo_ts4_c4_daily_energy,653.49,2026-03-07T10:56:49.478Z
sensor.tigo_ts4_c4_daily_energy,653.77,2026-03-07T10:56:53.154Z
sensor.tigo_ts4_c4_daily_energy,654.11,2026-03-07T10:56:57.628Z
sensor.tigo_ts4_c4_daily_energy,654.41,2026-03-07T10:57:01.562Z
sensor.tigo_ts4_c4_daily_energy,654.7,2026-03-07T10:57:05.254Z
sensor.tigo_ts4_c4_daily_energy,655.0,2026-03-07T10:57:09.195Z
sensor.tigo_ts4_c4_daily_energy,655.28,2026-03-07T10:57:13.007Z
sensor.tigo_ts4_c4_daily_energy,655.59,2026-03-07T10:57:17.013Z
sensor.tigo_ts4_c4_daily_energy,655.91,2026-03-07T10:57:21.236Z
sensor.tigo_ts4_c4_daily_energy,656.22,2026-03-07T10:57:25.371Z
sensor.tigo_ts4_c4_daily_energy,656.52,2026-03-07T10:57:29.340Z
sensor.tigo_ts4_c4_daily_energy,656.82,2026-03-07T10:57:33.194Z
sensor.tigo_ts4_c4_daily_energy,657.11,2026-03-07T10:57:37.091Z
sensor.tigo_ts4_c4_daily_energy,657.61,2026-03-07T10:57:43.615Z
sensor.tigo_ts4_c4_daily_energy,657.76,2026-03-07T10:57:45.502Z
sensor.tigo_ts4_c4_daily_energy,658.05,2026-03-07T10:57:49.478Z
sensor.tigo_ts4_c4_daily_energy,658.33,2026-03-07T10:57:53.130Z
sensor.tigo_ts4_c4_daily_energy,658.66,2026-03-07T10:57:57.579Z
sensor.tigo_ts4_c4_daily_energy,658.96,2026-03-07T10:58:01.592Z
sensor.tigo_ts4_c4_daily_energy,659.54,2026-03-07T10:58:09.214Z
sensor.tigo_ts4_c4_daily_energy,659.83,2026-03-07T10:58:13.112Z
sensor.tigo_ts4_c4_daily_energy,660.13,2026-03-07T10:58:17.013Z
sensor.tigo_ts4_c4_daily_energy,660.45,2026-03-07T10:58:21.201Z
sensor.tigo_ts4_c4_daily_energy,660.76,2026-03-07T10:58:25.388Z
sensor.tigo_ts4_c4_daily_energy,661.06,2026-03-07T10:58:29.344Z
sensor.tigo_ts4_c4_daily_energy,661.35,2026-03-07T10:58:33.151Z
sensor.tigo_ts4_c4_daily_energy,661.64,2026-03-07T10:58:37.061Z
sensor.tigo_ts4_c4_daily_energy,661.97,2026-03-07T10:58:41.382Z
sensor.tigo_ts4_c4_daily_energy,662.28,2026-03-07T10:58:45.490Z
sensor.tigo_ts4_c4_daily_energy,662.59,2026-03-07T10:58:49.476Z
sensor.tigo_ts4_c4_daily_energy,663.22,2026-03-07T10:58:57.677Z
sensor.tigo_ts4_c4_daily_energy,663.51,2026-03-07T10:59:01.570Z
sensor.tigo_ts4_c4_daily_energy,663.8,2026-03-07T10:59:05.245Z
sensor.tigo_ts4_c4_daily_energy,664.1,2026-03-07T10:59:09.215Z
sensor.tigo_ts4_c4_daily_energy,664.39,2026-03-07T10:59:13.053Z
sensor.tigo_ts4_c4_daily_energy,664.7,2026-03-07T10:59:17.055Z
sensor.tigo_ts4_c4_daily_energy,665.02,2026-03-07T10:59:21.205Z
sensor.tigo_ts4_c4_daily_energy,665.33,2026-03-07T10:59:25.353Z
sensor.tigo_ts4_c4_daily_energy,665.64,2026-03-07T10:59:29.339Z
sensor.tigo_ts4_c4_daily_energy,665.93,2026-03-07T10:59:33.230Z
sensor.tigo_ts4_c4_daily_energy,666.22,2026-03-07T10:59:37.066Z
sensor.tigo_ts4_c4_daily_energy,666.86,2026-03-07T10:59:45.484Z
sensor.tigo_ts4_c4_daily_energy,667.16,2026-03-07T10:59:49.451Z
sensor.tigo_ts4_c4_daily_energy,667.44,2026-03-07T10:59:53.109Z
sensor.tigo_ts4_c4_daily_energy,667.78,2026-03-07T10:59:57.622Z
sensor.tigo_ts4_c4_daily_energy,668.08,2026-03-07T11:00:01.563Z
sensor.tigo_ts4_c4_daily_energy,668.36,2026-03-07T11:00:05.262Z
sensor.tigo_ts4_c4_daily_energy,668.66,2026-03-07T11:00:09.203Z
sensor.tigo_ts4_c4_daily_energy,668.95,2026-03-07T11:00:13.068Z
sensor.tigo_ts4_c4_daily_energy,669.57,2026-03-07T11:00:21.212Z
sensor.tigo_ts4_c4_daily_energy,669.88,2026-03-07T11:00:25.339Z
sensor.tigo_ts4_c4_daily_energy,670.19,2026-03-07T11:00:29.348Z
sensor.tigo_ts4_c4_daily_energy,670.48,2026-03-07T11:00:33.206Z
sensor.tigo_ts4_c4_daily_energy,670.77,2026-03-07T11:00:37.107Z
sensor.tigo_ts4_c4_daily_energy,671.1,2026-03-07T11:00:41.401Z
sensor.tigo_ts4_c4_daily_energy,671.41,2026-03-07T11:00:45.470Z
sensor.tigo_ts4_c4_daily_energy,671.71,2026-03-07T11:00:49.461Z
sensor.tigo_ts4_c4_daily_energy,671.99,2026-03-07T11:00:53.128Z
sensor.tigo_ts4_c4_daily_energy,672.34,2026-03-07T11:00:57.640Z
sensor.tigo_ts4_c4_daily_energy,672.63,2026-03-07T11:01:01.593Z
sensor.tigo_ts4_c4_daily_energy,672.91,2026-03-07T11:01:05.252Z
sensor.tigo_ts4_c4_daily_energy,673.21,2026-03-07T11:01:09.227Z
sensor.tigo_ts4_c4_daily_energy,673.5,2026-03-07T11:01:13.076Z
sensor.tigo_ts4_c4_daily_energy,673.8,2026-03-07T11:01:17.028Z
sensor.tigo_ts4_c4_daily_energy,674.12,2026-03-07T11:01:21.218Z
sensor.tigo_ts4_c4_daily_energy,674.45,2026-03-07T11:01:25.770Z
sensor.tigo_ts4_c4_daily_energy,674.72,2026-03-07T11:01:29.352Z
sensor.tigo_ts4_c4_daily_energy,675.01,2026-03-07T11:01:33.199Z
sensor.tigo_ts4_c4_daily_energy,675.31,2026-03-07T11:01:37.075Z
sensor.tigo_ts4_c4_daily_energy,675.63,2026-03-07T11:01:41.391Z
sensor.tigo_ts4_c4_daily_energy,675.94,2026-03-07T11:01:45.479Z
sensor.tigo_ts4_c4_daily_energy,676.25,2026-03-07T11:01:49.477Z
sensor.tigo_ts4_c4_daily_energy,676.53,2026-03-07T11:01:53.142Z
sensor.tigo_ts4_c4_daily_energy,676.87,2026-03-07T11:01:57.616Z
sensor.tigo_ts4_c4_daily_energy,677.17,2026-03-07T11:02:01.590Z
sensor.tigo_ts4_c4_daily_energy,677.44,2026-03-07T11:02:05.256Z
sensor.tigo_ts4_c4_daily_energy,677.45,2026-03-07T11:02:05.260Z
sensor.tigo_ts4_c4_daily_energy,677.75,2026-03-07T11:02:09.229Z
sensor.tigo_ts4_c4_daily_energy,678.03,2026-03-07T11:02:13.018Z
sensor.tigo_ts4_c4_daily_energy,678.33,2026-03-07T11:02:17.025Z
sensor.tigo_ts4_c4_daily_energy,678.65,2026-03-07T11:02:21.211Z
sensor.tigo_ts4_c4_daily_energy,678.97,2026-03-07T11:02:25.387Z
sensor.tigo_ts4_c4_daily_energy,679.27,2026-03-07T11:02:29.334Z
sensor.tigo_ts4_c4_daily_energy,679.56,2026-03-07T11:02:33.209Z
sensor.tigo_ts4_c4_daily_energy,679.85,2026-03-07T11:02:37.081Z
sensor.tigo_ts4_c4_daily_energy,680.46,2026-03-07T11:02:45.008Z
sensor.tigo_ts4_c4_daily_energy,680.51,2026-03-07T11:02:45.750Z
sensor.tigo_ts4_c4_daily_energy,680.79,2026-03-07T11:02:49.476Z
sensor.tigo_ts4_c4_daily_energy,681.07,2026-03-07T11:02:53.144Z
sensor.tigo_ts4_c4_daily_energy,681.41,2026-03-07T11:02:57.615Z
sensor.tigo_ts4_c4_daily_energy,681.71,2026-03-07T11:03:01.576Z
sensor.tigo_ts4_c4_daily_energy,681.99,2026-03-07T11:03:05.242Z
sensor.tigo_ts4_c4_daily_energy,682.29,2026-03-07T11:03:09.226Z
sensor.tigo_ts4_c4_daily_energy,682.57,2026-03-07T11:03:13.032Z
sensor.tigo_ts4_c4_daily_energy,682.88,2026-03-07T11:03:17.045Z
sensor.tigo_ts4_c4_daily_energy,683.19,2026-03-07T11:03:21.175Z
sensor.tigo_ts4_c4_daily_energy,683.51,2026-03-07T11:03:25.426Z
sensor.tigo_ts4_c4_daily_energy,683.8,2026-03-07T11:03:29.355Z
sensor.tigo_ts4_c4_daily_energy,684.09,2026-03-07T11:03:33.144Z
sensor.tigo_ts4_c4_daily_energy,684.39,2026-03-07T11:03:37.092Z
sensor.tigo_ts4_c4_daily_energy,684.71,2026-03-07T11:03:41.415Z
sensor.tigo_ts4_c4_daily_energy,685.01,2026-03-07T11:03:45.509Z
sensor.tigo_ts4_c4_daily_energy,685.31,2026-03-07T11:03:49.482Z
sensor.tigo_ts4_c4_daily_energy,685.59,2026-03-07T11:03:53.159Z
sensor.tigo_ts4_c4_daily_energy,685.92,2026-03-07T11:03:57.601Z
sensor.tigo_ts4_c4_daily_energy,686.8,2026-03-07T11:04:09.228Z
sensor.tigo_ts4_c4_daily_energy,687.08,2026-03-07T11:04:13.023Z
sensor.tigo_ts4_c4_daily_energy,687.38,2026-03-07T11:04:17.026Z
sensor.tigo_ts4_c4_daily_energy,687.69,2026-03-07T11:04:21.141Z
sensor.tigo_ts4_c4_daily_energy,688.01,2026-03-07T11:04:25.393Z
sensor.tigo_ts4_c4_daily_energy,688.3,2026-03-07T11:04:29.351Z
sensor.tigo_ts4_c4_daily_energy,688.59,2026-03-07T11:04:33.220Z
sensor.tigo_ts4_c4_daily_energy,688.88,2026-03-07T11:04:37.090Z
sensor.tigo_ts4_c4_daily_energy,689.2,2026-03-07T11:04:41.395Z
sensor.tigo_ts4_c4_daily_energy,689.51,2026-03-07T11:04:45.531Z
sensor.tigo_ts4_c4_daily_energy,689.8,2026-03-07T11:04:49.466Z
sensor.tigo_ts4_c4_daily_energy,690.08,2026-03-07T11:04:53.126Z
sensor.tigo_ts4_c4_daily_energy,690.42,2026-03-07T11:04:57.616Z
sensor.tigo_ts4_c4_daily_energy,690.72,2026-03-07T11:05:01.576Z
sensor.tigo_ts4_c4_daily_energy,690.99,2026-03-07T11:05:05.249Z
sensor.tigo_ts4_c4_daily_energy,691.29,2026-03-07T11:05:09.222Z
sensor.tigo_ts4_c4_daily_energy,691.58,2026-03-07T11:05:13.141Z
sensor.tigo_ts4_c4_daily_energy,691.87,2026-03-07T11:05:17.022Z
sensor.tigo_ts4_c4_daily_energy,692.18,2026-03-07T11:05:21.196Z
sensor.tigo_ts4_c4_daily_energy,692.49,2026-03-07T11:05:25.375Z
sensor.tigo_ts4_c4_daily_energy,692.79,2026-03-07T11:05:29.347Z
sensor.tigo_ts4_c4_daily_energy,693.07,2026-03-07T11:05:33.190Z
sensor.tigo_ts4_c4_daily_energy,693.36,2026-03-07T11:05:37.084Z
sensor.tigo_ts4_c4_daily_energy,693.85,2026-03-07T11:05:43.598Z
sensor.tigo_ts4_c4_daily_energy,693.99,2026-03-07T11:05:45.507Z
sensor.tigo_ts4_c4_daily_energy,694.57,2026-03-07T11:05:53.124Z
sensor.tigo_ts4_c4_daily_energy,694.91,2026-03-07T11:05:57.610Z
sensor.tigo_ts4_c4_daily_energy,695.21,2026-03-07T11:06:01.597Z
sensor.tigo_ts4_c4_daily_energy,695.48,2026-03-07T11:06:05.259Z
sensor.tigo_ts4_c4_daily_energy,695.77,2026-03-07T11:06:09.216Z
sensor.tigo_ts4_c4_daily_energy,696.06,2026-03-07T11:06:13.057Z
sensor.tigo_ts4_c4_daily_energy,696.36,2026-03-07T11:06:17.033Z
sensor.tigo_ts4_c4_daily_energy,696.67,2026-03-07T11:06:21.196Z
sensor.tigo_ts4_c4_daily_energy,696.98,2026-03-07T11:06:25.383Z
sensor.tigo_ts4_c4_daily_energy,697.28,2026-03-07T11:06:29.349Z
sensor.tigo_ts4_c4_daily_energy,697.57,2026-03-07T11:06:33.216Z
sensor.tigo_ts4_c4_daily_energy,697.87,2026-03-07T11:06:37.097Z
sensor.tigo_ts4_c4_daily_energy,698.19,2026-03-07T11:06:41.386Z
sensor.tigo_ts4_c4_daily_energy,698.5,2026-03-07T11:06:45.513Z
sensor.tigo_ts4_c4_daily_energy,698.8,2026-03-07T11:06:49.491Z
sensor.tigo_ts4_c4_daily_energy,699.07,2026-03-07T11:06:53.115Z
sensor.tigo_ts4_c4_daily_energy,699.41,2026-03-07T11:06:57.619Z
sensor.tigo_ts4_c4_daily_energy,699.71,2026-03-07T11:07:01.595Z
sensor.tigo_ts4_c4_daily_energy,699.98,2026-03-07T11:07:05.227Z
sensor.tigo_ts4_c4_daily_energy,700.28,2026-03-07T11:07:09.202Z
sensor.tigo_ts4_c4_daily_energy,700.57,2026-03-07T11:07:13.055Z
sensor.tigo_ts4_c4_daily_energy,700.86,2026-03-07T11:07:17.028Z
sensor.tigo_ts4_c4_daily_energy,701.17,2026-03-07T11:07:21.146Z
sensor.tigo_ts4_c4_daily_energy,701.78,2026-03-07T11:07:29.356Z
sensor.tigo_ts4_c4_daily_energy,702.07,2026-03-07T11:07:33.203Z
sensor.tigo_ts4_c4_daily_energy,702.36,2026-03-07T11:07:37.084Z
sensor.tigo_ts4_c4_daily_energy,702.68,2026-03-07T11:07:41.403Z
sensor.tigo_ts4_c4_daily_energy,702.99,2026-03-07T11:07:45.504Z
sensor.tigo_ts4_c4_daily_energy,703.28,2026-03-07T11:07:49.465Z
sensor.tigo_ts4_c4_daily_energy,703.56,2026-03-07T11:07:53.148Z
sensor.tigo_ts4_c4_daily_energy,703.9,2026-03-07T11:07:57.689Z
sensor.tigo_ts4_c4_daily_energy,704.19,2026-03-07T11:08:01.592Z
sensor.tigo_ts4_c4_daily_energy,704.47,2026-03-07T11:08:05.244Z
sensor.tigo_ts4_c4_daily_energy,704.76,2026-03-07T11:08:09.203Z
sensor.tigo_ts4_c4_daily_energy,705.06,2026-03-07T11:08:13.111Z
sensor.tigo_ts4_c4_daily_energy,705.35,2026-03-07T11:08:17.018Z
sensor.tigo_ts4_c4_daily_energy,705.67,2026-03-07T11:08:21.271Z
sensor.tigo_ts4_c4_daily_energy,705.97,2026-03-07T11:08:25.382Z
sensor.tigo_ts4_c4_daily_energy,706.26,2026-03-07T11:08:29.328Z
sensor.tigo_ts4_c4_daily_energy,706.55,2026-03-07T11:08:33.183Z
sensor.tigo_ts4_c4_daily_energy,706.84,2026-03-07T11:08:37.082Z
sensor.tigo_ts4_c4_daily_energy,707.16,2026-03-07T11:08:41.466Z
sensor.tigo_ts4_c4_daily_energy,707.45,2026-03-07T11:08:45.520Z
sensor.tigo_ts4_c4_daily_energy,707.74,2026-03-07T11:08:49.466Z
sensor.tigo_ts4_c4_daily_energy,708.01,2026-03-07T11:08:53.147Z
sensor.tigo_ts4_c4_daily_energy,708.34,2026-03-07T11:08:57.666Z
sensor.tigo_ts4_c4_daily_energy,708.63,2026-03-07T11:09:01.592Z
sensor.tigo_ts4_c4_daily_energy,708.9,2026-03-07T11:09:05.246Z
sensor.tigo_ts4_c4_daily_energy,709.19,2026-03-07T11:09:09.227Z
sensor.tigo_ts4_c4_daily_energy,709.48,2026-03-07T11:09:13.118Z
sensor.tigo_ts4_c4_daily_energy,709.73,2026-03-07T11:09:17.040Z
sensor.tigo_ts4_c4_daily_energy,709.87,2026-03-07T11:09:21.165Z
sensor.tigo_ts4_c4_daily_energy,710.11,2026-03-07T11:09:25.354Z
sensor.tigo_ts4_c4_daily_energy,710.33,2026-03-07T11:09:29.330Z
sensor.tigo_ts4_c4_daily_energy,710.54,2026-03-07T11:09:33.148Z
sensor.tigo_ts4_c4_daily_energy,710.76,2026-03-07T11:09:37.091Z
sensor.tigo_ts4_c4_daily_energy,711.02,2026-03-07T11:09:41.396Z
